"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"P1: Delete my IDP — using safe id 99999.","309","test_idp_delete_my_idp","tests.api","Sat May 23 21:59:45 UTC 2026","passed","Sat May 23 21:59:45 UTC 2026","TestAuthIDPCRUD","test_auth","",""
"P1: GET /jobs without token → 401/403.","352","test_p1_list_jobs_no_auth","tests.api","Sat May 23 22:01:47 UTC 2026","passed","Sat May 23 22:01:47 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"","302","test_my_enrollments","tests.api","Sat May 23 21:59:59 UTC 2026","passed","Sat May 23 21:59:59 UTC 2026","TestAuthClassrooms","test_auth","",""
"","305","test_p1_update_lesson_nonexistent","tests.api","Sat May 23 22:00:45 UTC 2026","passed","Sat May 23 22:00:46 UTC 2026","TestCoursesLessonsP1","test_courses","",""
"","287","test_delete_jd","tests.api","Sat May 23 21:59:57 UTC 2026","passed","Sat May 23 21:59:57 UTC 2026","TestAuthJDNewMethods","test_auth","",""
"P1: PUT /api/v1/notes/99999 → 404.","305","test_p1_put_note_nonexistent","tests.api","Sat May 23 22:01:18 UTC 2026","passed","Sat May 23 22:01:19 UTC 2026","TestCoursesNewEndpointsP1","test_courses","",""
"P0: GET /v1/analyze/session/{id}/trends — session trends.","306","test_get_analyze_session_trends","tests.api","Sat May 23 22:01:33 UTC 2026","passed","Sat May 23 22:01:33 UTC 2026","TestInterviewNewEndpoints","test_interview","",""
"","286","test_create_university_group","tests.api","Sat May 23 21:58:31 UTC 2026","failed","Sat May 23 21:58:31 UTC 2026","TestAuthUniversity","test_auth","",""
"","3805","test_analyze_performance_gaps","tests.api","Sat May 23 22:08:37 UTC 2026","failed","Sat May 23 22:08:41 UTC 2026","TestQuizAPIs","test_quiz","",""
"P0: POST /api/v1/modules/{id}/lessons — add lesson to module.","310","test_create_module_lesson","tests.api","Sat May 23 22:01:14 UTC 2026","passed","Sat May 23 22:01:14 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"P0: POST /api/v1/resumes/builder/parse — parse a resume.","285","test_builder_parse","tests.api","Sat May 23 22:12:06 UTC 2026","passed","Sat May 23 22:12:06 UTC 2026","TestResumeNewEndpoints","test_resumes","",""
"","3609","test_p1_populate_python_questions_unauthorized","tests.api","Sat May 23 22:11:35 UTC 2026","passed","Sat May 23 22:11:39 UTC 2026","TestQuizP1","test_quiz","",""
"P0: POST /api/v1/resumes/builder/export/pdf.","288","test_builder_export_pdf","tests.api","Sat May 23 22:12:10 UTC 2026","passed","Sat May 23 22:12:11 UTC 2026","TestResumeNewEndpoints","test_resumes","",""
"P0: Get all student results.","307","test_student_results","tests.api","Sat May 23 21:59:04 UTC 2026","passed","Sat May 23 21:59:05 UTC 2026","TestAuthStudentAssessments","test_auth","",""
"P0: Gap analysis for target roles.","3960","test_idp_gap_analysis","tests.api","Sat May 23 21:59:15 UTC 2026","passed","Sat May 23 21:59:19 UTC 2026","TestAuthIDP","test_auth","",""
"","288","test_create_roles","tests.api","Sat May 23 21:58:25 UTC 2026","passed","Sat May 23 21:58:25 UTC 2026","TestAuthProtected","test_auth","",""
"P1: DELETE /universities/1 without token → 401/403.","348","test_p1_delete_university_no_auth","tests.api","Sat May 23 21:59:09 UTC 2026","passed","Sat May 23 21:59:09 UTC 2026","TestAuthUniversityCRUDP1","test_auth","",""
"DELETE /api/assessments/{id}/questions/99999 → 404.","287","test_p1_delete_question_nonexistent","tests.api","Sat May 23 21:59:03 UTC 2026","passed","Sat May 23 21:59:04 UTC 2026","TestAuthAssessmentQuestionsP1","test_auth","",""
"P1: GET /v1/user/1/progress without token → 401/403.","335","test_p1_user_progress_no_auth","tests.api","Sat May 23 22:01:37 UTC 2026","passed","Sat May 23 22:01:38 UTC 2026","TestInterviewNewEndpointsP1","test_interview","",""
"","307","test_difficult_quiz_questions","tests.api","Sat May 23 22:00:54 UTC 2026","passed","Sat May 23 22:00:54 UTC 2026","TestCoursesAnalytics","test_courses","",""
"POST /auth/api/interview/schedule without token → 401/403.","339","test_p1_schedule_interview_no_auth","tests.api","Sat May 23 21:58:42 UTC 2026","passed","Sat May 23 21:58:43 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P1: POST /api/v1/progress/lessons/{id}/complete without token → 401/403.","344","test_p1_complete_lesson_no_auth","tests.api","Sat May 23 22:01:19 UTC 2026","passed","Sat May 23 22:01:19 UTC 2026","TestCoursesNewEndpointsP1","test_courses","",""
"","304","test_get_enrollment_progress","tests.api","Sat May 23 22:00:46 UTC 2026","passed","Sat May 23 22:00:47 UTC 2026","TestCoursesEnrollments","test_courses","",""
"","307","test_search_suggestions","tests.api","Sat May 23 22:00:57 UTC 2026","passed","Sat May 23 22:00:58 UTC 2026","TestCoursesSearch","test_courses","",""
"","283","test_healthz","tests.api","Sat May 23 22:11:59 UTC 2026","passed","Sat May 23 22:12:00 UTC 2026","TestResume","test_resumes","",""
"P1: POST /api/assessments/ai-add-questions with empty body → 422.","285","test_p1_ai_add_questions_empty","tests.api","Sat May 23 21:59:13 UTC 2026","passed","Sat May 23 21:59:13 UTC 2026","TestAuthAIAddQuestionsP1","test_auth","",""
"POST /auth/api/interview/progress without token → 401/403.","362","test_p1_track_progress_no_auth","tests.api","Sat May 23 21:58:44 UTC 2026","passed","Sat May 23 21:58:45 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","305","test_p1_get_content_nonexistent","tests.api","Sat May 23 22:00:42 UTC 2026","passed","Sat May 23 22:00:42 UTC 2026","TestCoursesCRUDP1","test_courses","",""
"P0: DEL /api/v1/bookmarks/{id}.","307","test_delete_bookmark_by_id","tests.api","Sat May 23 22:01:12 UTC 2026","passed","Sat May 23 22:01:13 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"","288","test_get_role","tests.api","Sat May 23 22:00:04 UTC 2026","passed","Sat May 23 22:00:04 UTC 2026","TestAuthRolesCRUD","test_auth","",""
"","303","test_p1_generate_mcq_empty","tests.api","Sat May 23 22:11:26 UTC 2026","passed","Sat May 23 22:11:26 UTC 2026","TestQuizP1","test_quiz","",""
"","342","test_p1_bookmark_count_no_auth","tests.api","Sat May 23 22:01:04 UTC 2026","passed","Sat May 23 22:01:04 UTC 2026","TestCoursesNotesP1","test_courses","",""
"","293","test_list_my_university_users","tests.api","Sat May 23 21:58:30 UTC 2026","failed","Sat May 23 21:58:30 UTC 2026","TestAuthUniversity","test_auth","",""
"","313","test_evaluate_behavioral","tests.api","Sat May 23 22:08:33 UTC 2026","passed","Sat May 23 22:08:33 UTC 2026","TestQuizAPIs","test_quiz","",""
"POST /v1/interview/suggest-roles with empty body → 422.","303","test_p1_suggest_roles_empty_payload","tests.api","Sat May 23 22:01:28 UTC 2026","passed","Sat May 23 22:01:28 UTC 2026","TestAIInterviewP1","test_interview","",""
"P1: PUT /universities/1 without token → 401/403.","352","test_p1_update_university_no_auth","tests.api","Sat May 23 21:59:09 UTC 2026","passed","Sat May 23 21:59:09 UTC 2026","TestAuthUniversityCRUDP1","test_auth","",""
"GET /auth/api/company without token → 401/403.","348","test_p1_list_companies_no_auth","tests.api","Sat May 23 21:58:47 UTC 2026","passed","Sat May 23 21:58:47 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P0: Promote another employee to company admin.","292","test_promote_company_admin","tests.api","Sat May 23 21:59:31 UTC 2026","passed","Sat May 23 21:59:31 UTC 2026","TestAuthCompanyAdmin","test_auth","",""
"P0: Admin can update a university name.","289","test_update_university","tests.api","Sat May 23 21:59:08 UTC 2026","passed","Sat May 23 21:59:08 UTC 2026","TestAuthUniversityCRUD","test_auth","",""
"","303","test_assign_yourself_to_a_company","tests.api","Sat May 23 21:58:48 UTC 2026","passed","Sat May 23 21:58:48 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","302","test_oauth_linkedin_authorize","tests.api","Sat May 23 21:58:19 UTC 2026","passed","Sat May 23 21:58:20 UTC 2026","TestAuthOther","test_auth","",""
"P1: PUT /jobs/nonexistent → 404/422 (server may validate body first).","292","test_p1_update_job_nonexistent","tests.api","Sat May 23 22:01:46 UTC 2026","passed","Sat May 23 22:01:47 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"","305","test_start_assessment","tests.api","Sat May 23 22:11:09 UTC 2026","passed","Sat May 23 22:11:09 UTC 2026","TestQuizAPIs","test_quiz","",""
"","347","test_p1_search_no_auth","tests.api","Sat May 23 22:00:58 UTC 2026","passed","Sat May 23 22:00:58 UTC 2026","TestCoursesSearchP1","test_courses","",""
"","286","test_p1_create_group_empty","tests.api","Sat May 23 22:00:11 UTC 2026","passed","Sat May 23 22:00:11 UTC 2026","TestAuthNewP1","test_auth","",""
"P0: POST /v1/analyze/session/minute-score — compute minute-level score.","305","test_analyze_session_minute_score","tests.api","Sat May 23 22:01:30 UTC 2026","passed","Sat May 23 22:01:31 UTC 2026","TestInterviewNewEndpoints","test_interview","",""
"P1: POST /v1/analyze/session/minute-score with empty body → 422.","304","test_p1_minute_score_empty","tests.api","Sat May 23 22:01:35 UTC 2026","passed","Sat May 23 22:01:35 UTC 2026","TestInterviewNewEndpointsP1","test_interview","",""
"","282","test_approve_request","tests.api","Sat May 23 22:00:00 UTC 2026","passed","Sat May 23 22:00:01 UTC 2026","TestAuthClassrooms","test_auth","",""
"P0: GET /v1/internal/skill-scores/{user_id} — fetch skill scores for a user.","305","test_get_internal_skill_scores","tests.api","Sat May 23 22:11:44 UTC 2026","failed","Sat May 23 22:11:44 UTC 2026","TestQuizNewEndpoints","test_quiz","",""
"P1: GET /resumes/{id}/skills without token → 401/403.","347","test_p1_get_skills_no_auth","tests.api","Sat May 23 22:12:03 UTC 2026","passed","Sat May 23 22:12:03 UTC 2026","TestResumeP1","test_resumes","",""
"","4365","test_coding_generate_question","tests.api","Sat May 23 22:11:00 UTC 2026","failed","Sat May 23 22:11:04 UTC 2026","TestQuizAPIs","test_quiz","",""
"","363","test_p1_enroll_no_auth","tests.api","Sat May 23 22:00:47 UTC 2026","passed","Sat May 23 22:00:47 UTC 2026","TestCoursesEnrollmentsP1","test_courses","",""
"P1: GET /api/v1/resumes/99999/skills → 404.","284","test_p1_skills_nonexistent","tests.api","Sat May 23 22:12:16 UTC 2026","passed","Sat May 23 22:12:16 UTC 2026","TestResumeNewEndpointsP1","test_resumes","",""
"P1: GET /mentors/99999/profile → 404 or empty 200.","299","test_p1_get_mentor_profile_nonexistent","tests.api","Sat May 23 22:02:04 UTC 2026","passed","Sat May 23 22:02:04 UTC 2026","TestMentorshipDiscovery","test_mentorship","",""
"P0: List active pricing entries (public).","290","test_list_pricing_entries","tests.api","Sat May 23 22:00:22 UTC 2026","passed","Sat May 23 22:00:23 UTC 2026","TestBillingPricing","test_billing","",""
"P0: Trigger background check (requires mentor role → may 403).","301","test_trigger_background_check","tests.api","Sat May 23 22:02:12 UTC 2026","passed","Sat May 23 22:02:12 UTC 2026","TestMentorshipOnboarding","test_mentorship","",""
"GET /api/students/upcoming-assessments without token → 401.","352","test_p1_student_upcoming_no_auth","tests.api","Sat May 23 21:59:05 UTC 2026","passed","Sat May 23 21:59:05 UTC 2026","TestAuthStudentAssessmentsP1","test_auth","",""
"P1: PATCH /v1/tests/99999/submit → 404.","295","test_p1_submit_test_nonexistent","tests.api","Sat May 23 22:02:21 UTC 2026","passed","Sat May 23 22:02:22 UTC 2026","TestMentorshipNewEndpointsP1","test_mentorship","",""
"P0: Admin can fetch skills for a known user (user_id=1).","358","test_admin_get_user_skills","tests.api","Sat May 23 22:12:03 UTC 2026","passed","Sat May 23 22:12:03 UTC 2026","TestResumeAdmin","test_resumes","",""
"","351","test_create_company","tests.api","Sat May 23 22:01:38 UTC 2026","passed","Sat May 23 22:01:39 UTC 2026","TestJobsReal","test_jobs_endpoints","",""
"","360","test_p1_role_no_auth","tests.api","Sat May 23 22:00:15 UTC 2026","passed","Sat May 23 22:00:15 UTC 2026","TestAuthNewP1","test_auth","",""
"","348","test_p1_create_bookmark_no_auth","tests.api","Sat May 23 22:01:03 UTC 2026","passed","Sat May 23 22:01:04 UTC 2026","TestCoursesNotesP1","test_courses","",""
"P1: Get JD content and file URL from S3.","285","test_get_jd_content","tests.api","Sat May 23 21:59:38 UTC 2026","passed","Sat May 23 21:59:39 UTC 2026","TestAuthJDExtended","test_auth","",""
"","316","test_get_java_questions","tests.api","Sat May 23 22:11:14 UTC 2026","passed","Sat May 23 22:11:14 UTC 2026","TestQuizAPIs","test_quiz","",""
"","307","test_month_finalize","tests.api","Sat May 23 22:00:02 UTC 2026","passed","Sat May 23 22:00:02 UTC 2026","TestAuthIDPAssessments","test_auth","",""
"","342","test_p1_submit_practice_no_auth","tests.api","Sat May 23 22:01:09 UTC 2026","passed","Sat May 23 22:01:10 UTC 2026","TestCoursesQuizzesP1","test_courses","",""
"P1: PATCH /v1/me/experiences/99999 → 404.","294","test_p1_patch_experience_nonexistent","tests.api","Sat May 23 22:02:19 UTC 2026","passed","Sat May 23 22:02:19 UTC 2026","TestMentorshipNewEndpointsP1","test_mentorship","",""
"P1: GET without token → 401/403/404 (may 404 before auth check).","350","test_p1_get_recommendations_no_auth","tests.api","Sat May 23 22:01:54 UTC 2026","passed","Sat May 23 22:01:55 UTC 2026","TestJobsITJourneyP1","test_jobs_endpoints","",""
"","304","test_p1_create_module_missing_title","tests.api","Sat May 23 22:00:44 UTC 2026","passed","Sat May 23 22:00:44 UTC 2026","TestCoursesModulesP1","test_courses","",""
"P1: POST /wallet/reverse with empty body → 422.","292","test_p1_reverse_empty","tests.api","Sat May 23 22:00:21 UTC 2026","passed","Sat May 23 22:00:22 UTC 2026","TestBillingWallet","test_billing","",""
"","304","test_get_user_evaluation_by_id_admin_p0","tests.api","Sat May 23 22:11:06 UTC 2026","passed","Sat May 23 22:11:07 UTC 2026","TestQuizAPIs","test_quiz","",""
"","4126","test_generate_company_question","tests.api","Sat May 23 22:10:52 UTC 2026","failed","Sat May 23 22:10:56 UTC 2026","TestQuizAPIs","test_quiz","",""
"","302","test_p1_evaluate_behavioral_empty","tests.api","Sat May 23 22:11:26 UTC 2026","passed","Sat May 23 22:11:27 UTC 2026","TestQuizP1","test_quiz","",""
"P0: Get assessment results.","287","test_get_assessment_results","tests.api","Sat May 23 21:58:57 UTC 2026","passed","Sat May 23 21:58:58 UTC 2026","TestAuthAssessments","test_auth","",""
"P1: GET /mentors/search with empty query → 200 (returns all) or 422.","300","test_p1_mentor_search_empty_query","tests.api","Sat May 23 22:02:03 UTC 2026","passed","Sat May 23 22:02:04 UTC 2026","TestMentorshipDiscovery","test_mentorship","",""
"
        Populate endpoint may be admin-only.
        Allow non-5xx responses.
        ","2402","test_populate_database","tests.api","Sat May 23 22:01:43 UTC 2026","passed","Sat May 23 22:01:45 UTC 2026","TestJobsReal","test_jobs_endpoints","",""
"P1: GET /v1/evaluations/by-type/INVALID → 404 or empty.","303","test_p1_get_evals_invalid_type","tests.api","Sat May 23 22:11:48 UTC 2026","passed","Sat May 23 22:11:49 UTC 2026","TestQuizNewEndpointsP1","test_quiz","",""
"P0: GET /healthz — healthz check.","290","test_jobs_healthz","tests.api","Sat May 23 22:01:52 UTC 2026","passed","Sat May 23 22:01:53 UTC 2026","TestJobsITJourney","test_jobs_endpoints","",""
"P0: GET /api/v1/resumes/admin/users/{id}/skills — admin gets user skills.","298","test_admin_get_user_skills_new","tests.api","Sat May 23 22:12:06 UTC 2026","passed","Sat May 23 22:12:06 UTC 2026","TestResumeNewEndpoints","test_resumes","",""
"P1: POST /admin/dead-usage-queue/99999/retry → 404.","297","test_p1_retry_nonexistent_event","tests.api","Sat May 23 22:00:28 UTC 2026","passed","Sat May 23 22:00:28 UTC 2026","TestBillingAdmin","test_billing","",""
"","340","test_p1_admin_stats_no_auth","tests.api","Sat May 23 22:00:56 UTC 2026","passed","Sat May 23 22:00:56 UTC 2026","TestCoursesAdminP1","test_courses","",""
"P1: GET /api/v1/resumes/admin/99999 → 404.","288","test_p1_admin_resume_nonexistent","tests.api","Sat May 23 22:12:14 UTC 2026","passed","Sat May 23 22:12:15 UTC 2026","TestResumeNewEndpointsP1","test_resumes","",""
"P0: Internal endpoint returns list of active user IDs.","283","test_list_active_user_ids_internal","tests.api","Sat May 23 21:59:09 UTC 2026","passed","Sat May 23 21:59:10 UTC 2026","TestAuthInternalUserIds","test_auth","",""
"P1: DEL /v1/me/avatar without token → 401.","337","test_p1_delete_avatar_no_auth","tests.api","Sat May 23 22:02:18 UTC 2026","passed","Sat May 23 22:02:19 UTC 2026","TestMentorshipNewEndpointsP1","test_mentorship","",""
"P0: PUT /api/v1/lessons/{id}.","310","test_put_lesson","tests.api","Sat May 23 22:01:15 UTC 2026","passed","Sat May 23 22:01:15 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"P0: GET /api/v1/tenants/{id}/sub-accounts/{user_id}/limit.","288","test_get_tenant_sub_account_limit","tests.api","Sat May 23 22:00:33 UTC 2026","passed","Sat May 23 22:00:33 UTC 2026","TestBillingNewEndpoints","test_billing","",""
"Cleanup: delete lifecycle assessment.","290","test_cleanup_delete","tests.api","Sat May 23 21:59:43 UTC 2026","passed","Sat May 23 21:59:44 UTC 2026","TestAuthAssessmentLifecycle","test_auth","",""
"P1: GET /v1/sessions/99999/idp → 404.","295","test_p1_get_session_idp_nonexistent","tests.api","Sat May 23 22:02:22 UTC 2026","passed","Sat May 23 22:02:22 UTC 2026","TestMentorshipNewEndpointsP1","test_mentorship","",""
"P0: List company group members.","286","test_list_company_group_members","tests.api","Sat May 23 21:59:34 UTC 2026","passed","Sat May 23 21:59:34 UTC 2026","TestAuthCompanyGroups","test_auth","",""
"P0: GET /v1/interview/analysis/{session_id} — get analysis for a session.","304","test_get_analysis_by_session","tests.api","Sat May 23 22:01:32 UTC 2026","failed","Sat May 23 22:01:32 UTC 2026","TestInterviewNewEndpoints","test_interview","",""
"POST /auth/api/company/profile with empty name – API may accept it.","306","test_p1_create_company_empty_name","tests.api","Sat May 23 21:58:45 UTC 2026","passed","Sat May 23 21:58:45 UTC 2026","TestAuthUniversityP1","test_auth","",""
"","311","test_create_company","tests.api","Sat May 23 21:58:45 UTC 2026","passed","Sat May 23 21:58:45 UTC 2026","TestAuthUniversityP1","test_auth","",""
"POST /api/assessments/{id}/questions with empty body → 422.","285","test_p1_add_question_empty","tests.api","Sat May 23 21:59:03 UTC 2026","passed","Sat May 23 21:59:03 UTC 2026","TestAuthAssessmentQuestionsP1","test_auth","",""
"P0: POST /v1/me/experiences — add an experience.","293","test_create_experience","tests.api","Sat May 23 22:02:14 UTC 2026","passed","Sat May 23 22:02:14 UTC 2026","TestMentorshipNewEndpoints","test_mentorship","",""
"","307","test_list_bookmarks","tests.api","Sat May 23 22:01:02 UTC 2026","passed","Sat May 23 22:01:02 UTC 2026","TestCoursesNotes","test_courses","",""
"POST /api/jd/create with empty body → 422.","286","test_p1_create_jd_empty_payload","tests.api","Sat May 23 21:58:52 UTC 2026","passed","Sat May 23 21:58:53 UTC 2026","TestAuthJDCreateP1","test_auth","",""
"","288","test_list_all_active_companies","tests.api","Sat May 23 21:58:46 UTC 2026","passed","Sat May 23 21:58:47 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P1: PATCH /me with empty body → 200 (no-op) or 422.","297","test_p1_update_me_empty_payload","tests.api","Sat May 23 22:01:58 UTC 2026","passed","Sat May 23 22:01:58 UTC 2026","TestMentorshipProfile","test_mentorship","",""
"","292","test_update_a_company_profile_by_id","tests.api","Sat May 23 21:58:48 UTC 2026","passed","Sat May 23 21:58:48 UTC 2026","TestAuthUniversityP1","test_auth","",""
"P1: Delete (deactivate) a JD — using a safe ID.","285","test_delete_jd","tests.api","Sat May 23 21:59:39 UTC 2026","passed","Sat May 23 21:59:39 UTC 2026","TestAuthJDExtended","test_auth","",""
"","325","test_start_interview","tests.api","Sat May 23 22:01:20 UTC 2026","passed","Sat May 23 22:01:21 UTC 2026","TestAIInterview","test_interview","",""
"P1: POST /idp/gap-analysis without required target_roles → 422.","305","test_p1_idp_gap_analysis_missing_target_roles","tests.api","Sat May 23 21:59:29 UTC 2026","passed","Sat May 23 21:59:29 UTC 2026","TestAuthIDPP1","test_auth","",""
"","306","test_delete_assessment_p0","tests.api","Sat May 23 22:11:08 UTC 2026","passed","Sat May 23 22:11:09 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: GET /jobs/nonexistent/audits → 404.","283","test_p1_audits_nonexistent","tests.api","Sat May 23 22:01:50 UTC 2026","passed","Sat May 23 22:01:50 UTC 2026","TestJobsP1","test_jobs_endpoints","",""
"P0: Create a company group.","286","test_create_company_group","tests.api","Sat May 23 21:59:33 UTC 2026","failed","Sat May 23 21:59:33 UTC 2026","TestAuthCompanyGroups","test_auth","",""
"P1: POST without token → 401/403/422 (server validates body before auth).","341","test_p1_create_session_no_auth","tests.api","Sat May 23 22:01:53 UTC 2026","passed","Sat May 23 22:01:53 UTC 2026","TestJobsITJourneyP1","test_jobs_endpoints","",""
"P1: POST /wallet/issue with empty body → 422.","291","test_p1_issue_credits_empty","tests.api","Sat May 23 22:00:21 UTC 2026","passed","Sat May 23 22:00:21 UTC 2026","TestBillingWallet","test_billing","",""
"P1: GET /v1/analyze/session/FAKE/metrics → 404.","306","test_p1_session_metrics_nonexistent","tests.api","Sat May 23 22:01:36 UTC 2026","passed","Sat May 23 22:01:37 UTC 2026","TestInterviewNewEndpointsP1","test_interview","",""
"","308","test_forgot_password","tests.api","Sat May 23 21:58:21 UTC 2026","passed","Sat May 23 21:58:22 UTC 2026","TestAuthOther","test_auth","",""
"P1: POST /v1/analyze/session/final-score with empty body → 422.","304","test_p1_final_score_empty","tests.api","Sat May 23 22:01:34 UTC 2026","passed","Sat May 23 22:01:35 UTC 2026","TestInterviewNewEndpointsP1","test_interview","",""
"","306","test_p1_idp_assessment_nonexistent","tests.api","Sat May 23 22:00:14 UTC 2026","passed","Sat May 23 22:00:14 UTC 2026","TestAuthNewP1","test_auth","",""
"P0: Create a JD from structured form.","292","test_create_jd","tests.api","Sat May 23 21:58:52 UTC 2026","passed","Sat May 23 21:58:52 UTC 2026","TestAuthJDCreate","test_auth","",""
"","595","test_restore_and_hard_delete","tests.api","Sat May 23 22:01:42 UTC 2026","passed","Sat May 23 22:01:42 UTC 2026","TestJobsReal","test_jobs_endpoints","",""
"","307","test_reset_migration_admin","tests.api","Sat May 23 22:11:24 UTC 2026","passed","Sat May 23 22:11:25 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: GET /api/shortlist/99999 → 404 or empty.","287","test_p1_get_shortlist_nonexistent_jd","tests.api","Sat May 23 21:59:12 UTC 2026","passed","Sat May 23 21:59:12 UTC 2026","TestAuthShortlistGetP1","test_auth","",""
"P0: POST /v1/me/avatar — upload avatar.","297","test_post_me_avatar","tests.api","Sat May 23 22:02:13 UTC 2026","passed","Sat May 23 22:02:13 UTC 2026","TestMentorshipNewEndpoints","test_mentorship","",""
"","286","test_p1_put_assessment_empty","tests.api","Sat May 23 22:00:10 UTC 2026","passed","Sat May 23 22:00:10 UTC 2026","TestAuthNewP1","test_auth","",""
"P0: Healthz returns 200.","290","test_healthz","tests.api","Sat May 23 22:01:55 UTC 2026","passed","Sat May 23 22:01:56 UTC 2026","TestMentorshipHealth","test_mentorship","",""
"","286","test_idp_mentees","tests.api","Sat May 23 22:00:03 UTC 2026","passed","Sat May 23 22:00:03 UTC 2026","TestAuthIDPAssessments","test_auth","",""
"P1: POST /pricing/packs with empty body → 422.","293","test_p1_create_credit_pack_empty","tests.api","Sat May 23 22:00:23 UTC 2026","passed","Sat May 23 22:00:24 UTC 2026","TestBillingPricing","test_billing","",""
"","306","test_create_assessment_session_p0","tests.api","Sat May 23 22:11:22 UTC 2026","passed","Sat May 23 22:11:22 UTC 2026","TestQuizAPIs","test_quiz","",""
"P1: GET /api/v1/enrollments/99999/progress → 404.","304","test_p1_enrollment_progress_nonexistent","tests.api","Sat May 23 22:01:17 UTC 2026","passed","Sat May 23 22:01:18 UTC 2026","TestCoursesNewEndpointsP1","test_courses","",""
"","289","test_put_question","tests.api","Sat May 23 21:59:49 UTC 2026","passed","Sat May 23 21:59:49 UTC 2026","TestAuthAssessmentsCRUD","test_auth","",""
"","287","test_add_group_member","tests.api","Sat May 23 22:00:07 UTC 2026","failed","Sat May 23 22:00:07 UTC 2026","TestAuthUniversities","test_auth","",""
"","122699","test_generate_behavioral_questions","tests.api","Sat May 23 22:06:30 UTC 2026","failed","Sat May 23 22:08:33 UTC 2026","TestQuizAPIs","test_quiz","",""
"P0: GET /api/v1/lessons/{id}/notes.","306","test_get_lesson_notes","tests.api","Sat May 23 22:01:13 UTC 2026","passed","Sat May 23 22:01:13 UTC 2026","TestCoursesNewEndpoints","test_courses","",""
"P0: List wallet transactions.","293","test_list_transactions","tests.api","Sat May 23 22:00:20 UTC 2026","passed","Sat May 23 22:00:20 UTC 2026","TestBillingWallet","test_billing","",""
"P0: GET /api/v1/it-journey/explain/{session_id}/{role_slug}.","294","test_get_it_journey_explain","tests.api","Sat May 23 22:01:52 UTC 2026","passed","Sat May 23 22:01:52 UTC 2026","TestJobsITJourney","test_jobs_endpoints","",""
"P1: GET /mentors/99999/ratings → 200 (empty) or 404.","295","test_p1_mentor_ratings_nonexistent","tests.api","Sat May 23 22:02:10 UTC 2026","passed","Sat May 23 22:02:11 UTC 2026","TestMentorshipRatings","test_mentorship","",""
"P1: POST /v1/internal/idp-assessments/sessions with empty body → 422.","307","test_p1_create_idp_session_empty","tests.api","Sat May 23 22:11:45 UTC 2026","failed","Sat May 23 22:11:46 UTC 2026","TestQuizNewEndpointsP1","test_quiz","",""
"P1: POST /api/v1/tenants/{id}/wallet/transfer with empty → 422.","289","test_p1_tenant_transfer_empty","tests.api","Sat May 23 22:00:36 UTC 2026","passed","Sat May 23 22:00:36 UTC 2026","TestBillingNewEndpointsP1","test_billing","",""
"P0: Add AI-generated questions to an existing assessment.","287","test_ai_add_questions","tests.api","Sat May 23 21:59:12 UTC 2026","passed","Sat May 23 21:59:13 UTC 2026","TestAuthAIAddQuestions","test_auth","",""
"","355","test_root","tests.api","Sat May 23 22:00:37 UTC 2026","passed","Sat May 23 22:00:37 UTC 2026","TestCoursesHealth","test_courses","",""
"P1: GET /api/v1/it-journey/recommendations/FAKE → 404.","294","test_p1_get_recommendations_nonexistent_session","tests.api","Sat May 23 22:01:53 UTC 2026","passed","Sat May 23 22:01:54 UTC 2026","TestJobsITJourneyP1","test_jobs_endpoints","",""
"","590","test_get_all_evaluation_by_admin","tests.api","Sat May 23 22:11:06 UTC 2026","passed","Sat May 23 22:11:06 UTC 2026","TestQuizAPIs","test_quiz","",""
"","288","test_del_role_safe","tests.api","Sat May 23 22:00:05 UTC 2026","passed","Sat May 23 22:00:05 UTC 2026","TestAuthRolesCRUD","test_auth","",""
"GET /api/students/results without token → 401.","350","test_p1_student_results_no_auth","tests.api","Sat May 23 21:59:05 UTC 2026","passed","Sat May 23 21:59:06 UTC 2026","TestAuthStudentAssessmentsP1","test_auth","",""
"P0: GET /api/v1/resumes/admin/fetch-all — admin fetches all resumes.","870","test_admin_fetch_all_resumes","tests.api","Sat May 23 22:12:04 UTC 2026","passed","Sat May 23 22:12:05 UTC 2026","TestResumeNewEndpoints","test_resumes","",""
"POST /api/jd/create without job_title → 422.","286","test_p1_create_jd_missing_required_fields","tests.api","Sat May 23 21:58:53 UTC 2026","passed","Sat May 23 21:58:53 UTC 2026","TestAuthJDCreateP1","test_auth","",""
"","307","test_refresh_token","tests.api","Sat May 23 21:58:18 UTC 2026","passed","Sat May 23 21:58:18 UTC 2026","TestAuthOther","test_auth","",""
